5 Minutes,Mainline Agg,Mainline Lane 1,Mainline Lane 2,Mainline Lane 3,Mainline Lane 4,HOV/HOT Agg,HOV/HOT Lane 1,HOV/HOT Lane 2,# Lane Pts,% Observed
2016-10-15 12:35:00,14.7,12,14.13,15.48,17.17,,,,155,77
2016-10-15 12:40:00,14.48,11.82,14.02,15.23,16.88,,,,155,77
2016-10-15 12:45:00,14.38,11.68,13.9,15.13,16.82,,,,154,77
2016-10-15 12:50:00,14.37,11.58,13.92,15.18,16.83,,,,155,77
2016-10-15 12:55:00,14.28,11.57,13.82,15.07,16.67,,,,155,77
2016-10-15 13:00:00,14.18,11.37,13.8,14.95,16.65,,,,154,77
2016-10-15 13:05:00,14.22,11.28,13.87,14.93,16.75,,,,154,77
2016-10-15 13:10:00,14.25,11.32,13.85,15.02,16.83,,,,155,77
2016-10-15 13:15:00,14.23,11.35,13.8,15.08,16.68,,,,155,77
2016-10-15 13:20:00,14.2,11.38,13.8,14.98,16.62,,,,154,77
2016-10-15 13:25:00,14.15,11.38,13.75,14.93,16.52,,,,154,77
2016-10-15 13:30:00,14.05,11.42,13.67,14.82,16.33,,,,154,77
2016-10-15 13:35:00,14.07,11.37,13.58,14.8,16.52,,,,153,76
2016-10-15 13:40:00,14.05,11.33,13.55,14.78,16.53,,,,154,77
2016-10-15 13:45:00,14.07,11.35,13.55,14.82,16.55,,,,153,76
2016-10-15 13:50:00,14.07,11.33,13.58,14.78,16.53,,,,154,77
2016-10-15 13:55:00,13.98,11.28,13.52,14.72,16.43,,,,154,77
2016-10-15 14:00:00,13.98,11.25,13.45,14.8,16.45,,,,154,77
2016-10-15 14:05:00,14.02,11.27,13.5,14.78,16.53,,,,154,77
2016-10-15 14:10:00,14,11.2,13.48,14.78,16.55,,,,154,77
2016-10-15 14:15:00,14.1,11.25,13.57,14.97,16.63,,,,154,77
2016-10-15 14:20:00,14.22,11.35,13.72,15.05,16.73,,,,155,77
2016-10-15 14:25:00,14.58,11.43,14.28,15.47,17.17,,,,155,77
2016-10-15 14:30:00,14.78,12.08,14.3,15.5,17.25,,,,155,77
2016-10-15 14:35:00,14.72,12.18,14.37,15.35,16.97,,,,155,77
2016-10-15 14:40:00,14.45,11.9,14,15.18,16.73,,,,155,77
2016-10-15 14:45:00,14.15,11.53,13.65,14.88,16.5,,,,154,77
2016-10-15 14:50:00,14.08,11.33,13.58,14.85,16.57,,,,153,76
2016-10-15 14:55:00,14.07,11.28,13.5,14.9,16.6,,,,154,77
2016-10-15 15:00:00,14.07,11.3,13.52,14.83,16.58,,,,154,77
2016-10-15 15:05:00,14.17,11.32,13.6,15.05,16.72,,,,155,77
2016-10-15 15:10:00,14.12,11.42,13.58,14.92,16.55,,,,154,77
2016-10-15 15:15:00,14.07,11.37,13.55,14.82,16.55,,,,154,77
2016-10-15 15:20:00,14.1,11.42,13.58,14.78,16.62,,,,154,77
2016-10-15 15:25:00,14.12,11.42,13.55,14.78,16.68,,,,154,77
2016-10-15 15:30:00,14.18,11.42,13.53,14.85,16.92,,,,154,77
2016-10-15 15:35:00,14.38,11.6,13.75,15.15,17.07,,,,155,77
2016-10-15 15:40:00,14.58,11.78,13.97,15.35,17.25,,,,155,77
2016-10-15 15:45:00,14.78,12.03,14.13,15.5,17.47,,,,154,77
2016-10-15 15:50:00,14.92,12.33,14.4,15.65,17.27,,,,155,77
2016-10-15 15:55:00,14.98,12.23,14.37,15.75,17.6,,,,155,77
2016-10-15 16:00:00,15.27,12.47,14.63,15.95,18.05,,,,155,77
2016-10-15 16:05:00,15.67,12.9,15.35,16.2,18.23,,,,154,77
2016-10-15 16:10:00,15.77,13.07,15.07,16.27,18.63,,,,156,76
2016-10-15 16:15:00,15.95,13.42,15.35,16.45,18.58,,,,156,77
2016-10-15 16:20:00,16.15,13.47,15.68,16.67,18.78,,,,156,77
2016-10-15 16:25:00,16.42,13.65,16.08,16.85,19.1,,,,156,78
2016-10-15 16:30:00,16.68,13.78,16.68,17.1,19.17,,,,156,78
2016-10-15 16:35:00,16.65,14,16.87,16.93,18.82,,,,156,78
2016-10-15 16:40:00,16.6,13.78,17.17,16.85,18.62,,,,154,77
2016-10-15 16:45:00,16.48,13.68,16.92,16.77,18.58,,,,156,77
2016-10-15 16:50:00,16.37,13.55,16.72,16.68,18.52,,,,156,77
2016-10-15 16:55:00,16.1,13.32,16.53,16.48,18.08,,,,155,77
2016-10-15 17:00:00,15.98,13.2,16.63,16.23,17.85,,,,155,77
2016-10-15 17:05:00,15.62,13.03,15.17,16.2,18.07,,,,156,76
2016-10-15 17:10:00,16.18,13.32,16.77,16.32,18.33,,,,156,78
2016-10-15 17:15:00,16.2,13.5,16.23,16.38,18.68,,,,156,78
2016-10-15 17:20:00,16.2,13.73,15.9,16.52,18.67,,,,156,77
2016-10-15 17:25:00,16.67,13.83,16.48,17.18,19.15,,,,156,78
2016-10-15 17:30:00,17.27,14.15,17.1,17.83,20.02,,,,156,78
2016-10-15 17:35:00,17.83,14.87,17.9,18.15,20.43,,,,157,78
2016-10-15 17:40:00,18.12,15.38,18.42,18.3,20.38,,,,158,78
2016-10-15 17:45:00,18.28,15.32,18.37,18.6,20.83,,,,158,78
2016-10-15 17:50:00,18.63,15.62,18.82,18.8,21.32,,,,158,78
2016-10-15 17:55:00,18.92,15.82,19.2,19.22,21.45,,,,158,78
2016-10-15 18:00:00,19.28,16.1,19.6,19.63,21.8,,,,158,77
2016-10-15 18:05:00,19.6,16.3,20.28,19.73,22.1,,,,159,77
2016-10-15 18:10:00,19.73,16.57,19.95,19.83,22.6,,,,158,77
2016-10-15 18:15:00,19.9,16.82,19.52,20.12,23.15,,,,159,76
2016-10-15 18:20:00,19.83,16.77,19.32,20.12,23.13,,,,159,76
2016-10-15 18:25:00,19.67,16.72,19.38,19.93,22.62,,,,158,77
2016-10-15 18:30:00,19.67,16.58,19.15,19.93,22.98,,,,158,77
2016-10-15 18:35:00,19.43,16.52,18.77,19.88,22.55,,,,158,77
2016-10-15 18:40:00,19.23,16.18,18.48,19.65,22.62,,,,158,78
2016-10-15 18:45:00,18.9,15.83,18.47,19.68,21.62,,,,158,77
2016-10-15 18:50:00,18.43,15.55,18.1,19.12,20.97,,,,158,78
2016-10-15 18:55:00,17.98,15.12,17.8,18.63,20.37,,,,158,78
2016-10-15 19:00:00,17.47,14.77,17.52,18.08,19.53,,,,156,78
2016-10-15 19:05:00,17.38,14.47,17.77,17.88,19.4,,,,156,78
2016-10-15 19:10:00,17.3,14.17,17.92,17.85,19.27,,,,156,78
2016-10-15 19:15:00,17.52,14.03,18.63,18.13,19.3,,,,156,78
2016-10-15 19:20:00,17.8,14.08,19.47,18.37,19.32,,,,156,78
2016-10-15 19:25:00,17.97,14.15,19.73,18.48,19.48,,,,156,78
2016-10-15 19:30:00,18.23,14.57,19.63,18.95,19.78,,,,155,78
2016-10-15 19:35:00,18.13,14.67,18.87,19.03,20,,,,155,77
2016-10-15 19:40:00,18.23,14.73,19.23,18.93,20.03,,,,156,78
2016-10-15 19:45:00,18.13,14.6,19.07,18.67,20.2,,,,157,77
2016-10-15 19:50:00,17.53,14.37,18.22,17.88,19.68,,,,156,78
2016-10-15 19:55:00,17.13,14.03,17.82,17.55,19.1,,,,156,78
2016-10-15 20:00:00,16.67,13.78,17.13,17.07,18.67,,,,156,78
2016-10-15 20:05:00,16.33,13.4,16.75,16.82,18.35,,,,156,77
2016-10-15 20:10:00,15.93,13.27,15.62,16.7,18.15,,,,156,75
2016-10-15 20:15:00,16.35,13.15,16.93,16.87,18.43,,,,156,78
2016-10-15 20:20:00,16.42,13.17,17.22,16.82,18.45,,,,155,77
2016-10-15 20:25:00,16.32,13.47,17.08,16.57,18.17,,,,156,77
2016-10-15 20:30:00,16.15,13.2,16.78,16.52,18.08,,,,156,77
2016-10-15 20:35:00,15.97,12.87,16.48,16.57,17.97,,,,155,77
2016-10-15 20:40:00,15.9,12.72,16.63,16.47,17.82,,,,156,78
2016-10-15 20:45:00,15.78,12.65,16.52,16.18,17.78,,,,156,78
2016-10-15 20:50:00,15.28,12.47,14.82,16.1,17.75,,,,155,77
2016-10-15 20:55:00,15.38,12.13,15.87,15.93,17.6,,,,156,78
2016-10-15 21:00:00,14.82,11.75,14.75,15.57,17.22,,,,154,77
2016-10-15 21:05:00,14.62,11.4,14.4,15.58,17.08,,,,155,78
2016-10-15 21:10:00,14.53,11.58,13.97,15.68,16.87,,,,155,77
2016-10-15 21:15:00,14.37,11.48,13.98,15.43,16.53,,,,155,72
2016-10-15 21:20:00,14.18,11.42,13.8,15.12,16.4,,,,155,49
2016-10-15 21:25:00,14,11.27,13.5,14.88,16.37,,,,154,24
2016-10-15 21:30:00,13.65,10.82,13.2,14.5,16.12,,,,154,5
2016-10-15 21:35:00,13.58,10.65,13.22,14.47,16,,,,154,0
2016-10-15 21:40:00,13.65,10.78,13.18,14.53,16.1,,,,153,0
2016-10-15 21:45:00,13.67,10.77,13.17,14.57,16.15,,,,154,3
2016-10-15 21:50:00,13.78,10.7,13.32,14.9,16.22,,,,154,32
2016-10-15 21:55:00,14.3,10.85,13.68,15.33,17.37,,,,155,67
2016-10-15 22:00:00,14.73,11.38,14.13,15.8,17.6,,,,155,77
2016-10-15 22:05:00,14.78,11.48,14.13,15.78,17.72,,,,155,77
2016-10-15 22:10:00,14.63,11.53,14,15.6,17.42,,,,155,77
2016-10-15 22:15:00,14.47,11.43,13.93,15.45,17.08,,,,155,77
2016-10-15 22:20:00,14.35,11.32,13.78,15.38,16.92,,,,155,76
2016-10-15 22:25:00,14.42,11.35,13.97,15.4,16.95,,,,155,77
2016-10-15 22:30:00,14.45,11.42,13.98,15.45,16.95,,,,155,77
2016-10-15 22:35:00,14.4,11.5,13.83,15.3,16.97,,,,155,77
2016-10-15 22:40:00,14.45,11.52,13.92,15.33,17,,,,155,77
2016-10-15 22:45:00,14.33,11.42,13.75,15.27,16.92,,,,155,77
2016-10-15 22:50:00,14.18,11.27,13.65,15.15,16.65,,,,155,77
2016-10-15 22:55:00,14.2,11.22,13.7,15.12,16.75,,,,155,76
2016-10-15 23:00:00,14.2,11.25,13.83,15.07,16.65,,,,154,76
2016-10-15 23:05:00,14.18,11.15,13.65,15.17,16.75,,,,155,77
2016-10-15 23:10:00,14.27,11.18,13.9,15.3,16.72,,,,155,77
2016-10-15 23:15:00,14.1,11.15,13.68,15.05,16.55,,,,153,76
2016-10-15 23:20:00,13.98,11.12,13.57,14.97,16.32,,,,154,76
2016-10-15 23:25:00,13.93,11.1,13.48,14.92,16.25,,,,154,77
2016-10-15 23:30:00,14.02,11.03,13.55,14.98,16.47,,,,154,77
2016-10-15 23:35:00,14.05,10.93,13.75,14.92,16.63,,,,154,76
2016-10-15 23:40:00,13.97,10.87,13.7,14.87,16.42,,,,154,76
2016-10-15 23:45:00,13.87,10.8,13.63,14.78,16.28,,,,154,76
2016-10-15 23:50:00,13.8,10.75,13.5,14.77,16.18,,,,154,77
2016-10-15 23:55:00,13.92,10.75,13.83,14.85,16.27,,,,154,77
2016-10-16 00:00:00,13.9,10.88,13.65,14.93,16.12,,,,154,76
2016-10-16 00:05:00,13.83,10.87,13.48,14.9,16.08,,,,154,76
2016-10-16 00:10:00,13.72,10.8,13.32,14.8,15.97,,,,154,77
2016-10-16 00:15:00,13.68,10.78,13.35,14.6,15.98,,,,154,77
2016-10-16 00:20:00,13.63,10.77,13.2,14.57,15.97,,,,154,77
2016-10-16 00:25:00,13.65,10.73,13.17,14.58,16.12,,,,154,77
2016-10-16 00:30:00,13.68,10.72,13.22,14.58,16.2,,,,154,77
2016-10-16 00:35:00,13.63,10.72,13.2,14.53,16.05,,,,154,77
2016-10-16 00:40:00,13.63,10.72,13.23,14.53,16.03,,,,154,77
2016-10-16 00:45:00,13.63,10.68,13.2,14.57,16.07,,,,153,77
2016-10-16 00:50:00,13.62,10.68,13.2,14.58,15.98,,,,154,77
2016-10-16 00:55:00,13.67,10.68,13.22,14.68,16.08,,,,154,77
2016-10-16 01:00:00,13.75,10.73,13.33,14.9,16.05,,,,154,77
2016-10-16 01:05:00,13.77,10.77,13.47,14.82,16.03,,,,154,77
2016-10-16 01:10:00,13.8,10.73,13.52,14.8,16.13,,,,154,77
2016-10-16 01:15:00,13.82,10.75,13.48,14.83,16.22,,,,154,77
2016-10-16 01:20:00,13.78,10.8,13.33,14.88,16.13,,,,153,76
2016-10-16 01:25:00,13.87,11.07,13.37,15.03,16.03,,,,155,77
2016-10-16 01:30:00,13.77,10.87,13.28,14.92,16.02,,,,154,76
2016-10-16 01:35:00,13.72,10.77,13.33,14.82,15.98,,,,154,77
2016-10-16 01:40:00,13.75,10.73,13.45,14.78,16.05,,,,154,77
2016-10-16 01:45:00,13.8,10.72,13.43,14.95,16.08,,,,154,77
2016-10-16 01:50:00,13.85,10.75,13.67,14.93,16.07,,,,153,76
2016-10-16 01:55:00,13.85,10.75,13.6,14.83,16.2,,,,154,77
2016-10-16 02:00:00,13.82,10.72,13.43,14.73,16.4,,,,154,77
2016-10-16 02:05:00,13.8,10.7,13.38,14.87,16.23,,,,154,77
2016-10-16 02:10:00,13.75,10.7,13.45,14.73,16.12,,,,154,77
2016-10-16 02:15:00,13.78,10.7,13.48,14.73,16.2,,,,153,77
2016-10-16 02:20:00,13.73,10.7,13.25,14.75,16.2,,,,154,77
2016-10-16 02:25:00,13.67,10.68,13.27,14.57,16.13,,,,154,77
2016-10-16 02:30:00,13.72,10.68,13.32,14.77,16.12,,,,154,77
2016-10-16 02:35:00,13.73,10.68,13.38,14.8,16.07,,,,153,77
2016-10-16 02:40:00,13.7,10.68,13.28,14.7,16.12,,,,154,77
2016-10-16 02:45:00,13.63,10.67,13.15,14.68,16,,,,154,77
2016-10-16 02:50:00,13.67,10.65,13.3,14.75,16,,,,154,77
2016-10-16 02:55:00,13.72,10.67,13.42,14.77,16.03,,,,154,77
2016-10-16 03:00:00,13.7,10.67,13.25,14.75,16.1,,,,153,76
2016-10-16 03:05:00,13.68,10.68,13.28,14.72,16.08,,,,154,77
2016-10-16 03:10:00,13.68,10.67,13.27,14.72,16.1,,,,154,77
2016-10-16 03:15:00,13.68,10.68,13.23,14.72,16.08,,,,153,76
2016-10-16 03:20:00,13.72,10.67,13.3,14.82,16.05,,,,154,77
2016-10-16 03:25:00,13.73,10.68,13.4,14.78,16.03,,,,154,77
2016-10-16 03:30:00,13.67,10.68,13.38,14.6,15.98,,,,154,77
2016-10-16 03:35:00,13.7,10.67,13.37,14.67,16.1,,,,154,77
2016-10-16 03:40:00,13.73,10.67,13.43,14.68,16.15,,,,154,77
2016-10-16 03:45:00,13.72,10.67,13.38,14.73,16.05,,,,154,77
2016-10-16 03:50:00,13.72,10.67,13.38,14.78,16,,,,154,77
2016-10-16 03:55:00,13.62,10.67,13.12,14.68,16.03,,,,154,77
2016-10-16 04:00:00,13.6,10.67,13.18,14.62,15.97,,,,154,77
2016-10-16 04:05:00,13.63,10.67,13.32,14.57,15.98,,,,154,77
2016-10-16 04:10:00,13.65,10.67,13.42,14.53,16,,,,154,77
2016-10-16 04:15:00,13.67,10.67,13.35,14.63,16.03,,,,153,77
2016-10-16 04:20:00,13.67,10.68,13.18,14.63,16.12,,,,154,77
2016-10-16 04:25:00,13.58,10.68,13.1,14.55,16.02,,,,154,77
2016-10-16 04:30:00,13.58,10.67,13.02,14.53,16.08,,,,153,77
2016-10-16 04:35:00,13.58,10.67,13.1,14.58,15.98,,,,154,77
2016-10-16 04:40:00,13.57,10.68,13.02,14.57,15.98,,,,154,77
2016-10-16 04:45:00,13.65,10.67,13.32,14.55,16.03,,,,154,77
2016-10-16 04:50:00,13.73,10.68,13.58,14.68,15.98,,,,154,77
2016-10-16 04:55:00,13.67,10.68,13.28,14.72,15.97,,,,154,77
2016-10-16 05:00:00,13.63,10.7,13.18,14.62,16.02,,,,154,77
2016-10-16 05:05:00,13.67,10.7,13.2,14.75,16.02,,,,154,77
2016-10-16 05:10:00,13.63,10.68,13.17,14.75,15.95,,,,154,77
2016-10-16 05:15:00,13.62,10.67,13.18,14.6,16.02,,,,154,77
2016-10-16 05:20:00,13.62,10.67,13.25,14.58,16,,,,154,77
2016-10-16 05:25:00,13.63,10.7,13.27,14.6,15.98,,,,154,77
2016-10-16 05:30:00,13.57,10.67,13.22,14.5,15.87,,,,154,77
2016-10-16 05:35:00,13.53,10.65,13.23,14.4,15.85,,,,154,77
2016-10-16 05:40:00,13.62,10.65,13.32,14.53,15.93,,,,154,77
2016-10-16 05:45:00,13.65,10.68,13.12,14.63,16.18,,,,153,77
2016-10-16 05:50:00,13.8,10.7,13.47,14.7,16.3,,,,154,77
2016-10-16 05:55:00,13.8,10.7,13.37,14.88,16.28,,,,154,77
2016-10-16 06:00:00,13.78,10.7,13.32,14.93,16.22,,,,154,77
2016-10-16 06:05:00,13.82,10.75,13.28,15.03,16.17,,,,155,77
2016-10-16 06:10:00,13.87,10.73,13.53,14.9,16.32,,,,154,77
2016-10-16 06:15:00,13.87,10.73,13.72,14.73,16.27,,,,154,77
2016-10-16 06:20:00,13.85,10.73,13.92,14.62,16.13,,,,154,77
2016-10-16 06:25:00,13.72,10.73,13.45,14.5,16.18,,,,154,77
2016-10-16 06:30:00,13.85,10.77,13.78,14.68,16.13,,,,154,77
2016-10-16 06:35:00,13.73,10.78,13.5,14.62,16.02,,,,154,77
2016-10-16 06:40:00,13.72,10.75,13.47,14.58,16.05,,,,154,77
2016-10-16 06:45:00,13.68,10.77,13.43,14.58,15.93,,,,154,77
2016-10-16 06:50:00,13.7,10.82,13.35,14.62,16,,,,154,77
2016-10-16 06:55:00,13.78,10.82,13.3,14.8,16.2,,,,154,76
2016-10-16 07:00:00,13.83,10.85,13.42,14.83,16.22,,,,154,76
2016-10-16 07:05:00,13.85,10.78,13.4,14.92,16.28,,,,154,77
2016-10-16 07:10:00,13.8,10.8,13.37,14.78,16.23,,,,153,76
2016-10-16 07:15:00,13.72,10.75,13.32,14.63,16.18,,,,154,77
2016-10-16 07:20:00,13.83,10.77,13.67,14.77,16.15,,,,154,77
2016-10-16 07:25:00,13.92,10.77,13.87,14.88,16.15,,,,154,77
2016-10-16 07:30:00,13.87,10.83,13.88,14.68,16.03,,,,154,76
2016-10-16 07:35:00,13.72,10.73,13.47,14.73,15.97,,,,154,77
2016-10-16 07:40:00,13.73,10.7,13.37,14.78,16.07,,,,154,77
2016-10-16 07:45:00,13.77,10.73,13.3,14.77,16.25,,,,154,77
2016-10-16 07:50:00,13.72,10.75,13.27,14.68,16.15,,,,153,77
2016-10-16 07:55:00,13.8,10.77,13.53,14.8,16.1,,,,154,77
2016-10-16 08:00:00,13.97,10.8,13.83,14.95,16.3,,,,153,76
2016-10-16 08:05:00,14.07,10.77,14.15,14.95,16.37,,,,154,77
2016-10-16 08:10:00,14.13,10.83,14.15,15.08,16.47,,,,155,76
2016-10-16 08:15:00,14.03,10.87,14.12,14.85,16.28,,,,154,76
2016-10-16 08:20:00,13.97,10.8,14.2,14.72,16.17,,,,153,76
2016-10-16 08:25:00,14.03,10.77,14.3,14.8,16.23,,,,154,77
2016-10-16 08:30:00,13.9,10.8,13.93,14.72,16.18,,,,154,76
2016-10-16 08:35:00,13.82,10.77,13.72,14.62,16.17,,,,154,77
2016-10-16 08:40:00,13.93,10.75,13.88,14.67,16.47,,,,154,77
2016-10-16 08:45:00,13.97,10.77,14.02,14.8,16.27,,,,154,77
2016-10-16 08:50:00,13.83,10.78,13.6,14.77,16.22,,,,154,77
2016-10-16 08:55:00,13.83,10.82,13.47,14.9,16.15,,,,154,76
2016-10-16 09:00:00,13.93,10.83,13.47,15.17,16.28,,,,155,76
2016-10-16 09:05:00,13.97,10.87,13.72,15.05,16.2,,,,155,76
2016-10-16 09:10:00,13.93,10.88,13.7,15,16.17,,,,153,76
2016-10-16 09:15:00,14.05,10.95,13.68,15.08,16.48,,,,155,76
2016-10-16 09:20:00,14,11,13.53,15,16.48,,,,153,76
2016-10-16 09:25:00,13.98,10.98,13.5,14.95,16.48,,,,154,77
2016-10-16 09:30:00,14.08,10.98,13.55,15.12,16.7,,,,154,77
2016-10-16 09:35:00,14.12,11,13.62,15.22,16.63,,,,155,77
2016-10-16 09:40:00,14.15,11.02,13.7,15.23,16.63,,,,155,77
2016-10-16 09:45:00,14.2,11.07,13.77,15.23,16.75,,,,154,77
2016-10-16 09:50:00,14.48,11.23,14.03,15.57,17.12,,,,155,77
2016-10-16 09:55:00,14.7,11.57,14.35,15.68,17.22,,,,155,77
2016-10-16 10:00:00,14.88,11.75,14.47,15.92,17.42,,,,155,77
2016-10-16 10:05:00,15.05,11.93,14.77,15.98,17.53,,,,154,77
2016-10-16 10:10:00,15.28,12.08,15.12,16.18,17.77,,,,156,78
2016-10-16 10:15:00,15.5,12.25,15.12,16.47,18.15,,,,155,77
2016-10-16 10:20:00,15.78,12.53,15.3,16.8,18.47,,,,156,76
2016-10-16 10:25:00,15.98,12.82,15.73,16.93,18.48,,,,156,76
2016-10-16 10:30:00,16.38,13.12,16.37,17.25,18.82,,,,156,78
2016-10-16 10:35:00,16.82,13.42,16.72,17.78,19.35,,,,156,78
2016-10-16 10:40:00,16.77,13.65,16.43,17.42,19.58,,,,155,78
2016-10-16 10:45:00,16.65,13.67,16.35,17.45,19.13,,,,156,78
2016-10-16 10:50:00,16.42,13.3,16.02,17.4,18.98,,,,156,78
2016-10-16 10:55:00,16.37,13.22,15.83,17.33,19.1,,,,156,76
2016-10-16 11:00:00,16.63,13.37,16.18,17.67,19.27,,,,156,76
2016-10-16 11:05:00,16.6,13.6,16.2,17.5,19.12,,,,155,75
2016-10-16 11:10:00,16.45,13.45,16.22,17.22,18.95,,,,156,76
2016-10-16 11:15:00,16.32,13.35,15.92,17.08,18.88,,,,156,76
2016-10-16 11:20:00,16.32,13.32,15.98,17.15,18.8,,,,156,76
2016-10-16 11:25:00,16.28,13.48,15.78,16.98,18.9,,,,156,76
2016-10-16 11:30:00,16.4,13.32,15.9,17.2,19.15,,,,156,76
2016-10-16 11:35:00,16.48,13.3,15.97,17.38,19.27,,,,156,76
2016-10-16 11:40:00,16.57,13.25,16.17,17.53,19.28,,,,156,76
2016-10-16 11:45:00,16.62,13.33,16.22,17.63,19.32,,,,156,76
2016-10-16 11:50:00,16.75,13.55,16.4,17.63,19.42,,,,156,76
2016-10-16 11:55:00,16.7,13.65,16.37,17.55,19.23,,,,156,77
2016-10-16 12:00:00,16.43,13.48,16.2,17.17,18.9,,,,156,76
2016-10-16 12:05:00,16.27,13.17,15.9,17.02,18.95,,,,156,76
2016-10-16 12:10:00,16.23,13.07,15.7,17,19.15,,,,156,76
2016-10-16 12:15:00,16.23,13.17,15.82,17.18,18.77,,,,155,77
2016-10-16 12:20:00,16.58,13.27,16.2,17.58,19.3,,,,156,78
2016-10-16 12:25:00,17.13,13.77,17,18.23,19.53,,,,156,78
2016-10-16 12:30:00,17.95,14.22,17.93,19.33,20.35,,,,157,78
2016-10-16 12:35:00,18.65,14.85,18.73,19.93,21.07,,,,157,77
2016-10-16 12:40:00,19.2,15.2,19.43,20.55,21.6,,,,159,75
2016-10-16 12:45:00,19.63,15.62,20.03,21.3,21.57,,,,160,76
2016-10-16 12:50:00,19.73,16.03,20.2,21.08,21.62,,,,159,74
2016-10-16 12:55:00,19.8,16.1,20.45,21.3,21.37,,,,160,75
2016-10-16 13:00:00,19.98,16.1,20.8,21.48,21.55,,,,159,74
2016-10-16 13:05:00,20.07,16.4,20.9,21.42,21.55,,,,159,76
2016-10-16 13:10:00,20.32,16.48,21.13,21.82,21.83,,,,160,77
2016-10-16 13:15:00,20.45,16.92,21.27,21.85,21.77,,,,158,77
2016-10-16 13:20:00,20.37,16.67,21.1,21.87,21.8,,,,160,78
2016-10-16 13:25:00,20.53,16.62,21.25,22.28,21.97,,,,158,77
2016-10-16 13:30:00,20.58,16.5,21.55,22.5,21.75,,,,160,78
2016-10-16 13:35:00,20.8,16.58,21.68,23.05,21.88,,,,160,78
2016-10-16 13:40:00,20.82,16.78,21.75,23.07,21.68,,,,159,78
2016-10-16 13:45:00,20.65,16.55,21.6,23.08,21.37,,,,160,78
2016-10-16 13:50:00,20.63,16.5,21.55,23.12,21.4,,,,160,78
2016-10-16 13:55:00,20.57,16.4,21.35,23.1,21.42,,,,160,78
2016-10-16 14:00:00,20.57,16.23,21.48,22.92,21.63,,,,160,78
2016-10-16 14:05:00,20.52,16.07,21.33,22.77,21.88,,,,160,78
2016-10-16 14:10:00,20.63,16.33,22.18,22.38,21.62,,,,160,78
2016-10-16 14:15:00,20.6,16.17,22.08,22.52,21.62,,,,160,78
2016-10-16 14:20:00,20.78,16.27,21.82,22.97,22.08,,,,160,78
2016-10-16 14:25:00,20.63,16.27,21.75,22.47,22.07,,,,160,78
2016-10-16 14:30:00,20.37,15.98,21.78,21.98,21.73,,,,160,78
2016-10-16 14:35:00,20.07,15.9,21.52,21.37,21.5,,,,160,77
2016-10-16 14:40:00,19.95,15.7,21.15,21.23,21.68,,,,160,78
2016-10-16 14:45:00,19.62,15.8,20.7,20.83,21.13,,,,160,78
2016-10-16 14:50:00,19.68,15.7,20.62,21.22,21.18,,,,160,78
2016-10-16 14:55:00,19.6,15.58,20.47,21.3,21.08,,,,160,78
2016-10-16 15:00:00,19.87,15.77,20.63,21.45,21.6,,,,160,78
2016-10-16 15:05:00,19.88,15.9,20.55,21.47,21.6,,,,160,77
2016-10-16 15:10:00,20,16.03,20.73,21.53,21.68,,,,160,77
2016-10-16 15:15:00,19.83,16.05,20.65,21.1,21.52,,,,160,76
2016-10-16 15:20:00,19.55,15.87,20.2,20.88,21.28,,,,158,76
2016-10-16 15:25:00,19.38,15.75,19.83,20.78,21.17,,,,157,77
2016-10-16 15:30:00,19.53,15.65,20.1,20.65,21.7,,,,160,77
2016-10-16 15:35:00,19.23,15.85,19.93,20.25,20.93,,,,158,76
2016-10-16 15:40:00,18.95,15.45,19.5,19.95,20.88,,,,158,76
2016-10-16 15:45:00,18.67,15.22,19.2,19.6,20.62,,,,158,76
2016-10-16 15:50:00,18.35,14.95,18.72,19.22,20.48,,,,157,76
2016-10-16 15:55:00,18.3,14.87,18.88,19.05,20.38,,,,157,76
2016-10-16 16:00:00,18.3,14.73,18.83,19.2,20.4,,,,157,75
2016-10-16 16:05:00,18.23,14.9,18.57,19.52,19.97,,,,156,74
2016-10-16 16:10:00,18.38,14.73,18.65,19.4,20.73,,,,157,75
2016-10-16 16:15:00,18.25,14.77,18.87,19.15,20.23,,,,157,75
2016-10-16 16:20:00,18.13,14.77,18.78,19.2,19.78,,,,156,75
2016-10-16 16:25:00,18.05,14.8,18.68,19,19.7,,,,156,74
2016-10-16 16:30:00,18.08,14.65,18.58,19.37,19.7,,,,156,74
2016-10-16 16:35:00,17.95,14.77,18.15,19.08,19.82,,,,156,75
2016-10-16 16:40:00,17.82,14.72,18.03,18.65,19.9,,,,156,76
2016-10-16 16:45:00,17.78,14.55,18.12,18.6,19.85,,,,156,75
2016-10-16 16:50:00,17.47,14.35,17.75,18.23,19.57,,,,156,76
2016-10-16 16:55:00,17.02,13.88,17.38,17.73,19.05,,,,156,78
2016-10-16 17:00:00,16.52,13.43,16.73,17.17,18.73,,,,156,78
2016-10-16 17:05:00,16.32,13.08,16.32,17.03,18.87,,,,156,78
2016-10-16 17:10:00,16.25,13.25,16.03,16.87,18.87,,,,156,78
2016-10-16 17:15:00,15.87,13.05,15.7,16.48,18.27,,,,156,78
2016-10-16 17:20:00,15.28,12.55,15.03,15.98,17.6,,,,154,76
2016-10-16 17:25:00,14.95,12.13,14.7,15.63,17.33,,,,154,77
2016-10-16 17:30:00,14.65,11.8,14.25,15.43,17.1,,,,154,77
